brand,description,category,price,image_url,product_url
Pepe Jeans,Men Stretchable Jeans,men-jeans,Rs. 1699Rs. 2299(Rs. 600 OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2024/OCTOBER/9/FVmqb5fO_b02b56a6827a4714a5a3dd8b2a8e59cd.jpg",https://www.myntra.comhttps://www.myntra.com/jeans/pepe+jeans/pepe-jeans-men-straight-fit-holborne-stretchable-jeans/31266822/buy
SPYKAR,Men Slim Fit Low-Rise Jeans,men-jeans,Rs. 1709Rs. 2999(43% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/30095452/2024/7/2/caec41fc-772b-4edf-8cd0-f80781ef1d331719924791237SPYKARMenSlimFitLow-RiseMildlyDistressedStretchableJeans6.jpg",https://www.myntra.comhttps://www.myntra.com/jeans/spykar/spykar-men-slim-fit-low-rise-clean-look-stretchable-cropped-jeans/30095452/buy
Thomas Scott,Men Mid-Rise Jogger Jeans,men-jeans,Rs. 899Rs. 2399(Rs. 1500 OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/28961254/2024/4/16/d4fe71e6-0d65-481c-bcb6-bf37cb06c64e1713252763378ThomasScottMenSmartJoggerStretchableJeans1.jpg",https://www.myntra.comhttps://www.myntra.com/jeans/thomas+scott/thomas-scott-men-mid-rise-smart-jogger-stretchable-jeans/28961254/buy
Mast & Harbour,Men Straight Fit Jeans,men-jeans,Rs. 713Rs. 1699(58% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/32467477/2025/7/18/4a4da72a-0b57-4d65-a723-ad977711f0061752841330652-Mast--Harbour-Men-Jeans-4061752841330008-1.jpg",https://www.myntra.comhttps://www.myntra.com/jeans/mast+%26+harbour/mast--harbour-men-straight-fit-mid-rise-light-fade-stretchable-jeans/32467477/buy
Mufti,Men Slim Fit Jeans,men-jeans,Rs. 2049Rs. 4099(50% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/APRIL/2/0x6aImJ8_b635da702caf4f89826f9a4c2aa3a3a2.jpg",https://www.myntra.comhttps://www.myntra.com/jeans/mufti/mufti-men-slim-fit-mid-rise-heavy-fade-stretchable-jeans/33443703/buy
WROGN,Men Loose Fit Mid-Rise Jeans,men-jeans,Rs. 1481Rs. 2599(43% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/33150308/2025/5/23/d609a5d5-3d01-47d6-a70b-9d0077868b9b1747992008085-WROGN-Men-Jeans-191747992007498-1.jpg",https://www.myntra.comhttps://www.myntra.com/jeans/wrogn/wrogn-men-loose-fit-mid-rise-heavy-fade-pure-cotton-jeans/33150308/buy
Mast & Harbour,Men Loose Fit Cargo Jeans,men-jeans,Rs. 1133Rs. 2699(58% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/31483294/2025/3/26/2403fbef-ea07-45fc-97ec-05eadddcb5b01742979919070-Mast--Harbour-Men-Jeans-891742979918627-1.jpg",https://www.myntra.comhttps://www.myntra.com/jeans/mast+%26+harbour/mast--harbour-men-mid-rise-pure-cotton-loose-fit-cargo-style-jeans/31483294/buy
Mufti,Men Tapered Fit Jeans,men-jeans,Rs. 1805Rs. 4299(58% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/28427902/2025/4/11/e1620c48-bcb1-4283-af4b-2fca5ad68c9e1744371267633-Mufti-Men-Mid-Rise-Tapered-Fit-Light-Fade-Jeans-711174437126-1.jpg",https://www.myntra.comhttps://www.myntra.com/jeans/mufti/mufti-men-mid-rise-tapered-fit-light-fade-jeans/28427902/buy
Roadster,Men Slim Fit Jeans,men-jeans,Rs. 767Rs. 2399(68% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/25816380/2024/1/25/2f8b4025-6c15-43fd-907d-844f47f95dec1706183374150-Roadster-Men-Jeans-1971706183373749-1.jpg",https://www.myntra.comhttps://www.myntra.com/jeans/roadster/the-roadster-life-co-men-slim-fit-light-fade-stretchable-jeans/25816380/buy
Levis,Men Slim Tapered Fit Jeans,men-jeans,Rs. 1719Rs. 3999(57% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/30114892/2024/7/19/f00ae2b0-40c5-4e93-8842-802e83c8317e1721364049332-Levis-Men-Jeans-1611721364048684-1.jpg",https://www.myntra.comhttps://www.myntra.com/jeans/levis/levis-men-512-slim-tapered-fit-heavy-fade-stretchable-jeans/30114892/buy
Tommy Hilfiger,Men Slim Fit Cotton Jeans,men-jeans,Rs. 3999Rs. 7999(50% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/27202712/2024/1/25/f2d05692-e4a9-4711-a4d0-b7aa74454b861706203375678TommyHilfigerMenSlimFitLightFadeJeans1.jpg",https://www.myntra.comhttps://www.myntra.com/jeans/tommy+hilfiger/tommy-hilfiger-men-slim-fit-clean-look-light-fade-cotton-jeans/27202712/buy
Powerlook,Men Baggy Fit Jeans,men-jeans,Rs. 1297Rs. 2199(41% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/23928406/2023/7/8/f482cf0a-1bfb-4bdb-b1bf-8cc07e619ac41688792928578PowerlookMenBlackSlashKneeStretchableJeans1.jpg",https://www.myntra.comhttps://www.myntra.com/jeans/powerlook/powerlook-men-baggy-fit-clean-look-jeans/23928406/buy
Style Quotient,Men Relaxed Fit Cotton Jeans,men-jeans,Rs. 989Rs. 2999(67% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2024/AUGUST/9/hgWAs4rW_12dd307db4784b259bb794bc1bd9754a.jpg",https://www.myntra.comhttps://www.myntra.com/jeans/style+quotient/style-quotient-men-comfort-relaxed-fit-mid-rise-cotton-denim-jeans/30534800/buy
Mufti,Men Relaxed Fit Jeans,men-jeans,Rs. 1699Rs. 3399(50% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/APRIL/3/ohTozRkv_f3412e09f5194210959e043cf35da99c.jpg",https://www.myntra.comhttps://www.myntra.com/jeans/mufti/mufti-men-relaxed-fit-low-distress-light-fade-stretchable-jeans/33443760/buy
WROGN,Men Relaxed Fit Mid-Rise Jeans,men-jeans,Rs. 1481Rs. 2599(43% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/33150333/2025/5/21/4ca6808a-4b84-4fce-99a3-9d946a2dfc1a1747825208374-WROGN-Men-Jeans-3791747825207618-1.jpg",https://www.myntra.comhttps://www.myntra.com/jeans/wrogn/wrogn-men-relaxed-fit-mid-rise-light-fade-stretchable-jeans/33150333/buy
HERE&NOW,Men Light Fade Jeans,men-jeans,Rs. 1478Rs. 2899(49% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/FEBRUARY/13/VFzpi9aO_e06b29f65c4d4820b5f656daec014a02.jpg",https://www.myntra.comhttps://www.myntra.com/jeans/here%26now/herenow-men-regular-fit-mid-rise-light-fade-jeans/32769975/buy
Mufti,Men Straight Fit Jeans,men-jeans,Rs. 1553Rs. 3699(58% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/APRIL/2/ujRT8tun_9937c40d1c4d491e9a22053f2aa6acba.jpg",https://www.myntra.comhttps://www.myntra.com/jeans/mufti/mufti-men-straight-fit-light-fade-stretchable-jeans/33443729/buy
Snitch,Men Relaxed Fit Jeans,men-jeans,Rs. 1079Rs. 1799(40% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2024/OCTOBER/11/AioXckP4_ce98a30320294cab8ae6aa7fb865bbee.jpg",https://www.myntra.comhttps://www.myntra.com/jeans/snitch/snitch-men-comfort-relaxed-fit-mildly-distressed-heavy-fade-stretchable-jeans/31286208/buy
Flying Machine,Men Crinkle Stretchable Jeans,men-jeans,Rs. 1709Rs. 2999(43% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/25983760/2023/11/22/6182fcbe-f8cc-4fd2-8d38-e569c1c3f53c1700644581920FlyingMachineMenBlackSuperSkinnyFitLow-RiseStretchableJeans1.jpg",https://www.myntra.comhttps://www.myntra.com/jeans/flying+machine/flying-machine-men-super-skinny-fit-mid-rise-crinkle-stretchable-jeans/25983760/buy
Roadster,Men Slim Fit Mid-Rise Jeans,men-jeans,Rs. 713Rs. 1699(58% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/32591824/2025/5/1/84a6b693-6f4f-450e-9fa8-b761dd9df5141746082276890-Roadster-Men-Jeans-1111746082276267-1.jpg",https://www.myntra.comhttps://www.myntra.com/jeans/roadster/the-roadster-life-co-men-mid-rise-slim-fit-light-fade-stretchable-jeans/32591824/buy
Roadster,Men Jeans,men-jeans,Rs. 764Rs. 1699(55% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/18449724/2022/7/18/88299e13-af24-41a0-9c3b-e0d5a3245e321658127307145-Roadster-Men-Jeans-1551658127306456-1.jpg",https://www.myntra.comhttps://www.myntra.com/jeans/roadster/roadster-men-navy-blue-stretchable-jeans/18449724/buy
HIGHLANDER,Men Slim Fit Jeans,men-jeans,Rs. 988Rs. 2299(57% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/20456264/2022/10/19/352a08f1-cc51-41ed-bb5a-984c2806b2ef1666167493894HIGHLANDERMenGreySlimFitHighlyDistressedLightFadeStretchable1.jpg",https://www.myntra.comhttps://www.myntra.com/jeans/highlander/highlander-men-grey-slim-fit-light-fade-stretchable-jeans/20456264/buy
Roadster,Men Pure Cotton Jeans,men-jeans,Rs. 974Rs. 2499(61% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/28749636/2025/4/19/49f549c4-84de-4dfd-a1cd-b04613c71b151745001139077-The-Roadster-Lifestyle-Co-Men-Beige-Pure-Cotton-Rigid-Baggy--1.jpg",https://www.myntra.comhttps://www.myntra.com/jeans/roadster/the-roadster-lifestyle-co-men-beige-pure-cotton-rigid-baggy-fit-denim-jeans/28749636/buy
WROGN,Men Cotton Loose Pleated Jeans,men-jeans,Rs. 874Rs. 2499(65% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/31326533/2024/12/30/0f0b638c-c487-4c89-afbe-97caa137107f1735550966489-WROGN-Men-Jeans-3931735550965925-1.jpg",https://www.myntra.comhttps://www.myntra.com/jeans/wrogn/wrogn-men-pure-cotton-loose-pleated-jeans/31326533/buy
Mast & Harbour,Men Slim Fit Cargo Jeans,men-jeans,Rs. 923Rs. 2799(67% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/16882852/2022/9/27/f5f7674c-4375-4d40-b7cc-b9fbb2f157fc1664272736601-Mast--Harbour-Men-Jeans-8041664272735919-1.jpg",https://www.myntra.comhttps://www.myntra.com/jeans/mast+%26+harbour/mast--harbour-men-blue-slim-fit-cargo-jeans/16882852/buy
SPYKAR,Men Slim Fit Low-Rise Jeans,men-jeans,Rs. 1899Rs. 3799(50% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/27616210/2024/2/15/8efeb0ca-5b42-4e68-8f4e-50e47e9f1fb31707979067841SPYKARMenSkinnyFitLow-RiseLightFadeStretchableJeans4.jpg",https://www.myntra.comhttps://www.myntra.com/jeans/spykar/spykar-men-slim-fit-low-rise-light-fade-stretchable-jeans/27616210/buy
Red Tape,Men Skinny Fit Cotton Jeans,men-jeans,Rs. 1493Rs. 5699(Rs. 4206 OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/23002624/2024/10/16/4210c107-41fc-47f8-a2f0-20e6388a8e6d1729100207267-Red-Tape-Men-Skinny-Fit-Light-Fade-Cotton-Jeans-333172910020-1.jpg",https://www.myntra.comhttps://www.myntra.com/jeans/red+tape/red-tape-men-skinny-fit-light-fade-cotton-jeans/23002624/buy
Roadster,Men Slim Fit Jeans,men-jeans,Rs. 791Rs. 2199(64% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/25816666/2024/2/15/a2de1834-4408-4aae-bdf3-4f5e623c063e1707980969153-Roadster-Men-Jeans-7601707980968663-1.jpg",https://www.myntra.comhttps://www.myntra.com/jeans/roadster/the-roadster-lifestyle-co-men-slim-fit-light-fade-stretchable-jeans/25816666/buy
SPYKAR,Men Stretchable Jeans,men-jeans,Rs. 4999,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2024/AUGUST/28/jdZYmCb1_c1b84714ece2458abbc628cb8b990aaa.jpg",https://www.myntra.comhttps://www.myntra.com/jeans/spykar/spykar-men-light-fade-stretchable-jeans/30750570/buy
glitchez,Men Straight Fit Jeans,men-jeans,Rs. 879Rs. 2199(60% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/MAY/2/HTnMNq5X_87615b04c9d34463b3a59ce8bd3d67d3.jpg",https://www.myntra.comhttps://www.myntra.com/jeans/glitchez/glitchez-men-light-fade-straight-fit-jeans/31596571/buy
Flying Machine,Men Tapered Fit Jeans,men-jeans,Rs. 1221Rs. 2599(53% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/27091954/2024/1/20/29e92035-589d-44ad-95c6-c89fccf00c6b1705741670350FlyingMachineMenTaperedFitHeavyFadeStretchableJeans1.jpg",https://www.myntra.comhttps://www.myntra.com/jeans/flying+machine/flying-machine-men-tapered-fit-heavy-fade-clean-look-stretchable-jeans/27091954/buy
Numero Uno,Men Regular Fit Jeans,men-jeans,Rs. 1799Rs. 3999(55% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/APRIL/4/lEqCKLU1_0760f05c5e354ecd8044796f48eed671.jpg",https://www.myntra.comhttps://www.myntra.com/jeans/numero+uno/numero-uno-men-regular-fit-mid-rise-stretchable-jeans/33472325/buy
WROGN,Men Straight Fit Jeans,men-jeans,Rs. 1247Rs. 2399(48% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/25827650/2024/1/22/e030e3cd-b0d0-4c00-9ae8-af3107f9e61e1705900801798-WROGN-Men-Jeans-9201705900801269-1.jpg",https://www.myntra.comhttps://www.myntra.com/jeans/wrogn/wrogn-men-straight-fit-light-fade-stretchable-jeans/25827650/buy
Levis,Men Slim Fit Jeans,men-jeans,Rs. 1913Rs. 3299(42% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/26312728/2025/6/4/8ebf1ded-8c96-4725-9966-dc8e660ac9451749019875877-Levis-Men-Mid-Rise-Slim-Fit-Heavy-Fade-Stretchable-Jeans-401-5.jpg",https://www.myntra.comhttps://www.myntra.com/jeans/levis/levis-men-mid-rise-slim-fit-heavy-fade-stretchable-jeans/26312728/buy
U.S. Polo Assn. Denim Co.,Men Relaxed Fit Mid-Rise Jeans,men-jeans,Rs. 3299,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/33589283/2025/5/19/6a548dea-9519-4eb9-8cd7-b3ca136bd9a31747674935355-US-Polo-Assn-Denim-Co-Shawn-Relaxed-Fit-Jeans-44417476749346-1.jpg",https://www.myntra.comhttps://www.myntra.com/jeans/u.s.+polo+assn.+denim+co./us-polo-assn-denim-co-shawn-relaxed-fit-jeans/33589283/buy
Roadster,Men Straight Fit Jeans,men-jeans,Rs. 713Rs. 1699(58% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/32591939/2025/6/2/a3f77aa2-3a07-4447-8ba8-1225be1d00c91748865920355-The-Roadster-Life-Co-Men-Straight-Fit-Mid-Rise-Light-Fade-St-1.jpg",https://www.myntra.comhttps://www.myntra.com/jeans/roadster/the-roadster-life-co-men-straight-fit-mid-rise-light-fade-stretchable-jeans/32591939/buy
HERE&NOW,Light Fade Cotton Baggy Jeans,men-jeans,Rs. 1399Rs. 2799(50% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/FEBRUARY/13/GQ4fA5Yv_1278f544519f41109d56dbd47055757d.jpg",https://www.myntra.comhttps://www.myntra.com/jeans/here%26now/herenow-men-mid-rise-light-fade-cotton-baggy-jeans/32770008/buy
Bewakoof,Men Baggy Fit Cotton Jeans,men-jeans,Rs. 2999,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/25893724/2025/7/8/e202f591-1d46-465e-a6d8-a3341943a63e1751966234671-Bewakoof-Mens-Blue-Baggy-Carpenter-Mid-Rise-Jeans-4317519662-1.jpg",https://www.myntra.comhttps://www.myntra.com/jeans/bewakoof/bewakoof-mens-blue-baggy-carpenter-mid-rise-jeans/25893724/buy
WROGN,Men Bootcut Jeans,men-jeans,Rs. 1295Rs. 2699(52% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/25004636/2023/10/27/5d4a9617-1425-4317-9c00-c1501e0734aa1698397341778-WROGN-Men-Bootcut-Heavy-Fade-Stretchable-Jeans-8451698397341-1.jpg",https://www.myntra.comhttps://www.myntra.com/jeans/wrogn/wrogn-men-bootcut-heavy-fade-stretchable-jeans/25004636/buy
Levis,Men 511 Slim Fit Ripped Jeans,men-jeans,Rs. 1719Rs. 3999(57% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/30189269/2024/7/30/6161a810-f6ab-423f-9e2c-c72ada76ab0e1722318810399-Levis-Men-Jeans-8751722318809786-1.jpg",https://www.myntra.comhttps://www.myntra.com/jeans/levis/levis-men-511-slim-fit-mildly-distressed-heavy-fade-stretchable-ripped-jeans/30189269/buy
Snitch,Relaxed Fit Stretchable Jeans,men-jeans,Rs. 1699,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/30127978/2024/7/5/4fe38a9f-2443-42d9-88ae-c02a19360da61720171619711SnitchMenComfortRelaxedFitLightFadeStretchableJeans1.jpg",https://www.myntra.comhttps://www.myntra.com/jeans/snitch/snitch-men-comfort-relaxed-fit-heavy-fade-stretchable-jeans/30127978/buy
WROGN,Men Slim Fit Jeans,men-jeans,Rs. 1351Rs. 2599(48% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/25827718/2024/1/19/68179a01-73b7-4708-9566-09273cb840011705663676934-WROGN-Men-Jeans-6541705663676538-6.jpg",https://www.myntra.comhttps://www.myntra.com/jeans/wrogn/wrogn-men-mid-rise-slim-fit-mildly-distressed-light-fade-stretchable-jeans/25827718/buy
Urbano Fashion,Men Bootcut Jeans,men-jeans,Rs. 944Rs. 2099(55% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/23756158/2024/9/26/16ad50c4-5102-4059-bf67-733e25d98fff1727354012694-Urbano-Fashion-Men-Bootcut-Light-Fade-Stretchable-Jeans-3917-1.jpg",https://www.myntra.comhttps://www.myntra.com/jeans/urbano+fashion/urbano-fashion-men-bootcut-light-fade-stretchable-jeans/23756158/buy
Mufti,Men Skinny Fit Jeans,men-jeans,Rs. 1999Rs. 3999(50% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/APRIL/2/GbIMhqod_d1bb737f11f8491dab7dd95be170d5e1.jpg",https://www.myntra.comhttps://www.myntra.com/jeans/mufti/mufti-men-skinny-fit-mid-rise-light-fade-stretchable-jeans/33443762/buy
The Indian Garage Co,Cotton Relaxed Fit  Jeans,men-jeans,Rs. 1049Rs. 2499(58% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/JULY/8/ftea49dj_60e71e13a9af4081801783040ea5012a.jpg",https://www.myntra.comhttps://www.myntra.com/jeans/the+indian+garage+co/the-indian-garage-co-men-cotton-relaxed-fit-mid-rise-light-fade-stretchable-jeans/35489011/buy
Bene Kleed,Wide Leg Mid-Rise  Jeans,men-jeans,Rs. 989Rs. 2999(67% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/30141381/2024/7/6/92896b5f-cc02-4343-8950-1404e2eda60c1720248550285BeneKleedMenWideLegJeans1.jpg",https://www.myntra.comhttps://www.myntra.com/jeans/bene+kleed/bene-kleed-men-wide-leg-mid-rise--jeans/30141381/buy
