brand,description,category,price,image_url,product_url
Miss Chase,Women Skinny Fit High-Rise Jeans,women-jeans,Rs. 993Rs. 1949(49% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/20446716/2023/10/9/e90d4a93-c5c3-4716-a510-1427272618fb1696829329842-Miss-Chase-Women-Black-Skinny-Fit-High-Rise-Jeans-3691696829-1.jpg",https://www.myntra.comhttps://www.myntra.com/jeans/miss+chase/miss-chase-women-black-skinny-fit-high-rise-jeans/20446716/buy
glitchez,Women Cotton Parachute Jeans,women-jeans,Rs. 919Rs. 1999(54% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/MAY/2/p8GT6Q0z_952111268c6c4d50a5dbbc4577feafdc.jpg",https://www.myntra.comhttps://www.myntra.com/jeans/glitchez/glitchez-women-mid-rise-pure-cotton-parachute-jeans-with-toggle-hem/31363099/buy
DOLCE CRUDO,Women Clean Look Jeans,women-jeans,Rs. 988Rs. 2299(57% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/23958718/2023/7/10/cc478a11-515a-4ae6-a34c-1673df645a821688994529138DOLCECRUDOWomenBlueSlimFitHigh-RiseLowDistressHeavyFadeStret3.jpg",https://www.myntra.comhttps://www.myntra.com/jeans/dolce+crudo/dolce-crudo-women-high-rise-heavy-fade-slim-fit-stretchable-jeans/23958718/buy
Roadster,Women Slim Fit Jeans,women-jeans,Rs. 599Rs. 1999(70% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/31690033/2025/2/20/96fbacbc-cc10-4f6f-8cca-38a63023f0281740041889127-The-Roadster-Life-Co-Women-Slim-Fit-Jeans-3361740041888664-1.jpg",https://www.myntra.comhttps://www.myntra.com/jeans/roadster/the-roadster-life-co-women-slim-fit-jeans/31690033/buy
SASSAFRAS,Women Straight Fit Jeans,women-jeans,Rs. 735Rs. 2299(68% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/24340902/2023/8/4/32f8fdfb-9575-4064-8ebf-6754f4a8ca811691146168657SASSAFRASWomenBlackStraightFitHigh-RiseMildlyDistressedStret1.jpg",https://www.myntra.comhttps://www.myntra.com/jeans/sassafras/sassafras-women-black-straight-fit-high-rise-stretchable-cargo-jeans/24340902/buy
FASHIONFIBRE,Women Wide Leg High-Rise Jeans,women-jeans,Rs. 1589Rs. 2999(Rs. 1410 OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/31982325/2024/12/24/b94064fc-2168-4e55-afa8-fa17e1cbf9041735049290552-FASHIONFIBRE-Women-Cotton-Comfort-Wide-Leg-High-Rise-Light-F-1.jpg",https://www.myntra.comhttps://www.myntra.com/jeans/fashionfibre/fashionfibre-women-cotton-comfort-wide-leg-high-rise-light-fade-jeans/31982325/buy
Roadster,Women Wide Leg High-Rise Jeans,women-jeans,Rs. 863Rs. 2699(68% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/16835340/2023/9/21/bac9724e-cd82-491c-82c1-ecaddc25e5641695295284286RoadsterWomenBlueWideLegHigh-RiseLightFadeStretchableJeansWi1.jpg",https://www.myntra.comhttps://www.myntra.com/jeans/roadster/roadster-women-blue-wide-leg-high-rise-light-fade-stretchable-jeans-with-cut--crew-detail/16835340/buy
DOLCE CRUDO,Women Wide Leg High-Rise Jeans,women-jeans,Rs. 1395Rs. 3245(57% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/31023707/2024/10/1/a35c1994-9947-4b0a-a8e4-0dfc3e3ee7511727770668692-DOLCE-CRUDO-Women-Wide-Leg-High-Rise-Heavy-Fade-Stretchable--1.jpg",https://www.myntra.comhttps://www.myntra.com/jeans/dolce+crudo/dolce-crudo-wide-leg-high-rise-clean-look-regular-length-stretchable-shaping-denim-jeans/31023707/buy
DOLCE CRUDO,Women Wide Leg  Jeans,women-jeans,Rs. 1160Rs. 2149(46% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/27940964/2024/2/29/1ad2d63b-7f81-4fcd-97b1-5e4d03e5db4a1709185003563DOLCECRUDOWomenWideLegLowDistressLightFadeStretchableJeans2.jpg",https://www.myntra.comhttps://www.myntra.com/jeans/dolce+crudo/dolce-crudo-women-light-weight-blue-wide-leg-light-fade-stretchable-jeans/27940964/buy
Mast & Harbour,Women Cargo Side Slits Jeans,women-jeans,Rs. 923Rs. 2199(58% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/21285990/2023/4/6/781d2b57-2c9c-4bc3-8fd4-fc4e6c1092811680768207431-Mast--Harbour-Women-Light-Fade-Stretchable-Cargo-Style-Jeans-1.jpg",https://www.myntra.comhttps://www.myntra.com/jeans/mast+%26+harbour/mast--harbour-women-light-fade-stretchable-cargo-style-jeans-with-side-slits/21285990/buy
glitchez,Women Bootcut Jeans,women-jeans,Rs. 857Rs. 2199(61% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/MAY/21/0JkBPJ24_fda0d3e83d714d2fae4320e231a485a3.jpg",https://www.myntra.comhttps://www.myntra.com/jeans/glitchez/glitchez-women-light-shade-bootcut-light-fade-jeans/33013772/buy
DOLCE CRUDO,Women Wide Leg High-Rise Jeans,women-jeans,Rs. 1200Rs. 3245(63% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/29384850/2024/5/7/028dcfeb-5948-4203-a483-dba1f069d6f61715037922753DOLCECRUDOWomenWideLegHigh-RiseSlashKneeStretchableJeans1.jpg",https://www.myntra.comhttps://www.myntra.com/jeans/dolce+crudo/dolce-crudo-women-wide-leg-high-rise-clean-look-stretchable-jeans/29384850/buy
H&M,Flared High Jeans,women-jeans,Rs. 1499,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/MARCH/7/Rb8Tdj9P_d919a083c23e4dc995fa01825ccc4e10.jpg",https://www.myntra.comhttps://www.myntra.com/jeans/h%26m/hm-flared-high-jeans/33101371/buy
Aadvi Fashion,High-Rise Stretchable Jeans,women-jeans,Rs. 698Rs. 2999(Rs. 2301 OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/APRIL/14/1vZPAKiv_82f7b08afaef459085bf40ce4a6484a4.jpg",https://www.myntra.comhttps://www.myntra.com/jeans/aadvi+fashion/aadvi-fashion-women-jean-high-rise-flared-stretchable-jeans/33597055/buy
DOLCE CRUDO,Women Wide Leg High-Rise Jeans,women-jeans,Rs. 1168Rs. 3245(64% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/26831246/2024/1/8/259d801f-861d-41f8-a394-b7fbaedf893f1704714917252DOLCECRUDOWomenBlackWideLegHigh-RiseStretchableJeans1.jpg",https://www.myntra.comhttps://www.myntra.com/jeans/dolce+crudo/dolce-crudo-women-black-wide-leg-high-rise-stretchable-jeans/26831246/buy
glitchez,Women wide leg Wide Leg Fit Jeans,women-jeans,Rs. 799Rs. 1999(60% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/MAY/2/4kN9WCOZ_c33750f10fa64dbd81967cc05ac647b0.jpg",https://www.myntra.comhttps://www.myntra.com/jeans/glitchez/glitchez-women-light-fade-pure-cotton-baggy-wide-leg-fit-jeans/31362830/buy
SASSAFRAS,Women Straight Fit High-Rise Jeans,women-jeans,Rs. 791Rs. 2399(67% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/19202888/2022/7/28/3dbad50b-de0a-4296-94c3-1b740e397e4f1659002822230-SASSAFRAS-Women-Jeans-3071659002821529-1.jpg",https://www.myntra.comhttps://www.myntra.com/jeans/sassafras/sassafras-women-blue-comfort-straight-fit-high-rise-low-distress-light-fade-stretchable-jeans/19202888/buy
Bewakoof,Women Wide Leg High-Rise Jeans,women-jeans,Rs. 1389Rs. 2899(Rs. 1510 OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/27809706/2025/7/8/9b85539e-22b4-4dc4-bc73-69c95b49ed981751967011814-Bewakoof-Women-Wide-Leg-High-Rise-Baggy-Jeans-75517519670111-1.jpg",https://www.myntra.comhttps://www.myntra.com/jeans/bewakoof/bewakoof-women-wide-leg-high-rise-baggy-jeans/27809706/buy
Next One,Women Bootcut High-Rise Jeans,women-jeans,Rs. 1019Rs. 2999(66% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/29991883/2024/6/18/4bd6df50-ab2b-48c1-9fbf-e92837259fb31718710108899NextOneWomenSmartBootcutHigh-RiseLowDistressStretchableJeans1.jpg",https://www.myntra.comhttps://www.myntra.com/jeans/next+one/next-one-women-smart-bootcut-high-rise-low-distress-cotton-stretchable-jeans/29991883/buy
glitchez,Women Straight Fit Jeans,women-jeans,Rs. 664Rs. 1899(65% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/AUGUST/11/kHNAxrBv_d4f130cfe2aa491cbf3cfdc9bdac562b.jpg",https://www.myntra.comhttps://www.myntra.com/jeans/glitchez/glitchez-women-straight-fit-light-fade-jeans/32033058/buy
DOLCE CRUDO,Women Bootcut High-Rise Jeans,women-jeans,Rs. 1233Rs. 3245(62% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/29392170/2024/5/7/d11dccd4-8f0b-426c-a696-3ada28018b341715090063071DOLCECRUDOWomenBootcutHigh-RiseStretchableJeans1.jpg",https://www.myntra.comhttps://www.myntra.com/jeans/dolce+crudo/dolce-crudo-women-panda-escape-white-bootcut-high-rise-stretchable-jeans/29392170/buy
Stylecast X Kotty,Women Flared High-Rise Jeans,women-jeans,Rs. 549Rs. 2499(78% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2024/OCTOBER/19/NT2XMPzq_7f7d662781ef46e3bac2884809236901.jpg",https://www.myntra.comhttps://www.myntra.com/jeans/stylecast+x+kotty/stylecast-x-kotty-women-flared-high-rise-stretchable-jeans/31359205/buy
Kotty,Women Flared Jeans,women-jeans,Rs. 649Rs. 2499(74% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2021/5/10/439030df-90e6-41d3-8d8d-31f3c1f5b4621620634605096-1.jpg",https://www.myntra.comhttps://www.myntra.com/jeans/kotty/kotty-women-blue-flared-high-rise-stretchable-jeans/14279174/buy
DOLCE CRUDO,Women Skinny Fit Jeans,women-jeans,Rs. 959Rs. 2399(60% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2019/11/7/bdd09925-e2b7-431a-ba49-8fcc9b688ff51573148802565-1.jpg",https://www.myntra.comhttps://www.myntra.com/jeans/dolce+crudo/dolce-crudo-women-black-skinny-fit-high-rise-clean-look-stretchable-jeans/10942736/buy
Flying Machine,Women Bootcut Jeans,women-jeans,Rs. 1333Rs. 2299(42% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/31149731/2025/6/8/b31c9036-bf5a-445d-beab-10545371fd651749366159205-Flying-Machine-Women-Bootcut-Stretchable-Jeans-4671749366158-1.jpg",https://www.myntra.comhttps://www.myntra.com/jeans/flying+machine/flying-machine-women-bootcut-stretchable-jeans/31149731/buy
glitchez,Women Zipper Wide Leg Jeans,women-jeans,Rs. 755Rs. 2699(72% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/MAY/21/EA3ILA4H_aa09c4843de34357ae4de037ec75c428.jpg",https://www.myntra.comhttps://www.myntra.com/jeans/glitchez/glitchez-women-pure-cotton-relaxed-zipper-wide-leg-jeans/31917169/buy
DOLCE CRUDO,Women Skinny Fit HighRise Jean,women-jeans,Rs. 959Rs. 2399(60% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17850148/2022/10/3/e179cab6-9988-47e4-bb0f-4deb5d0e07ef1664788036684DOLCECRUDOWomenBlackSkinnyFitHigh-RiseStretchableJeans1.jpg",https://www.myntra.comhttps://www.myntra.com/jeans/dolce+crudo/dolce-crudo-women-black-skinny-fit-high-rise-stretchable-jeans/17850148/buy
StyleCast,Women Wide Leg High-Rise Jeans,women-jeans,Rs. 1299Rs. 3249(60% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/APRIL/24/BIPhzps0_dcea2214fcbc458789d272cd406e98a8.jpg",https://www.myntra.comhttps://www.myntra.com/jeans/stylecast/stylecast-women-wide-leg-high-rise-denim-jeans/30646242/buy
H&M,Flared High Jeans,women-jeans,Rs. 1499,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/JANUARY/29/FpcqWFeH_7ea240b1c0334e00971ead4780a6425d.jpg",https://www.myntra.comhttps://www.myntra.com/jeans/h%26m/hm-flared-high-jeans/32557643/buy
DOLCE CRUDO,Women Bootcut High-Rise Jeans,women-jeans,Rs. 1298Rs. 3245(60% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/27572266/2024/2/13/cf40403f-9695-4dab-b4b8-1f5f4d163c081707824981867DOLCECRUDOWomenBootcutHigh-RiseStretchableJeans2.jpg",https://www.myntra.comhttps://www.myntra.com/jeans/dolce+crudo/dolce-crudo-women-navy-blue-bootcut-shaping-high-rise-stretchable-jeans/27572266/buy
SASSAFRAS,Women Straight Fit Jeans,women-jeans,Rs. 1055Rs. 2399(56% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/MARCH/20/2TbfDZ7p_64231245f57b46568de8d62549518c3e.jpg",https://www.myntra.comhttps://www.myntra.com/jeans/sassafras/sassafras-women-comfort-straight-fit-cargo-jeans/33276835/buy
StyleCast,Women Slim Fit High-Rise Jeans,women-jeans,Rs. 1469Rs. 2999(51% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/APRIL/24/TeUV97ko_b5a87d0a21d34a0c8ab5592f63b2c3e0.jpg",https://www.myntra.comhttps://www.myntra.com/jeans/stylecast/stylecast-women-slim-fit-high-rise-cotton-printed-jeans/30718949/buy
DOLCE CRUDO,Women Straight Fit Jeans,women-jeans,Rs. 1265Rs. 3245(61% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/32246209/2025/1/22/7c8099eb-8df5-4f5a-a06e-d6fa1cbf40071737540204545-DOLCE-CRUDO-Women-Straight-Fit-High-Rise-Stretchable-Jeans-9-1.jpg",https://www.myntra.comhttps://www.myntra.com/jeans/dolce+crudo/dolce-crudo-women-straight-fit-high-rise-stretchable-jeans/32246209/buy
all about you,Women Bootcut High-Rise Jeans,women-jeans,Rs. 899Rs. 2499(64% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/31024826/2024/11/11/348e0362-7fdc-4aa4-85f4-5334740661c41731319145098-all-about-you-Women-Jeans-1181731319144421-1.jpg",https://www.myntra.comhttps://www.myntra.com/jeans/all+about+you/all-about-you-women-bootcut-high-rise-stretchable-jeans/31024826/buy
HERE&NOW,Women Baggy Mid-Rise Jeans,women-jeans,Rs. 1053Rs. 3099(66% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/31400033/2025/4/22/947579c9-dc7f-4ff3-8e4a-b77a34ce83d51745318686348-HERENOW-Women-Jeans-4021745318685603-1.jpg",https://www.myntra.comhttps://www.myntra.com/jeans/here%26now/herenow-women-vintage-wash-khaki-tint-baggy-mid-rise-heavy-fade-pure-cotton-jeans/31400033/buy
Calvin Klein Jeans,Women Relaxed Fit Jeans,women-jeans,Rs. 7199Rs. 11999(40% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/MAY/9/fQSwmJWi_01f968d3de804c46ab9229f2906c333d.jpg",https://www.myntra.comhttps://www.myntra.com/jeans/calvin+klein+jeans/calvin-klein-jeans-women-relaxed-fit-light-fade-stretchable-jeans/34047684/buy
Roadster,Women Baggy High-Rise Jeans,women-jeans,Rs. 713Rs. 2099(66% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/25228894/2023/11/29/81f4d546-ed2c-4ca0-855a-c489ab9e1af91701235968571-Roadster-Women-Jeans-5241701235968119-3.jpg",https://www.myntra.comhttps://www.myntra.com/jeans/roadster/the-roadster-life-co-women-baggy-wide-leg-high-rise-stretchable-jeans/25228894/buy
CORSICA,Women High-Rise Bootcut Jeans,women-jeans,Rs. 924Rs. 2499(63% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/32413782/2025/5/23/7a6d1454-8435-47af-9758-d157ff3860ce1748002230316-CORSICA-Women-Bootcut-Mid-Rise-Stretchable-Jeans-61617480022-1.jpg",https://www.myntra.comhttps://www.myntra.com/jeans/corsica/corsica-women-high-rise-stretchable-bootcut-jeans/32413782/buy
DOLCE CRUDO,Women Skinny Fit Jeans,women-jeans,Rs. 983Rs. 2399(59% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/11035316/2019/12/12/db88ac98-9ac6-4a3c-a974-ff459c04613c1576140065411-DOLCE-CRUDO-Women-Blue-Skinny-Fit-High-Rise-Clean-Look-Stret-1.jpg",https://www.myntra.comhttps://www.myntra.com/jeans/dolce+crudo/dolce-crudo-women-blue-skinny-fit-high-rise-clean-look-stretchable-jeans/11035316/buy
Miss Chase,Women Bootcut High-Rise Jeans,women-jeans,Rs. 1330Rs. 3245(59% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/32096220/2024/12/26/f5238dfc-8080-45ae-ad30-9ada065685151735211449127MissChaseWomenBootcutHigh-RiseLightFadeStretchableJeans1.jpg",https://www.myntra.comhttps://www.myntra.com/jeans/miss+chase/miss-chase-women-cotton-bootcut-high-rise-light-fade-stretchable-jeans/32096220/buy
DOLCE CRUDO,Women Skinny Fit Jeans,women-jeans,Rs. 1199Rs. 2399(50% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/10696598/2025/3/3/7e46dde9-3a27-460d-843b-327a3588a34a1741003205100-DOLCE-CRUDO-Women-Navy-Blue-Skinny-Fit-High-Rise-Clean-Look--1.jpg",https://www.myntra.comhttps://www.myntra.com/jeans/dolce+crudo/dolce-crudo-women-navy-blue-skinny-fit-high-rise-clean-look-stretchable-jeans/10696598/buy
DOLCE CRUDO,Women Skinny Fit Jeans,women-jeans,Rs. 1071Rs. 1949(45% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/29384828/2024/5/7/d8e2cb01-3e3b-4625-8039-e4c7e747cfa71715049550737DOLCECRUDOWomenSkinnyFitHigh-RiseLowDistressStretchableJeans2.jpg",https://www.myntra.comhttps://www.myntra.com/jeans/dolce+crudo/dolce-crudo-women-skinny-fit-high-rise-clean-look-stretchable-jeans/29384828/buy
Mast & Harbour,Women Skinny Fit Jeans,women-jeans,Rs. 719Rs. 1999(64% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/15373268/2021/11/26/0d978d90-7f2f-49a3-b5e1-fbc889e402fe1637910000680-Mast--Harbour-Women-Jeans-2631637909999980-3.jpg",https://www.myntra.comhttps://www.myntra.com/jeans/mast+%26+harbour/mast--harbour-women-charcoal-grey-skinny-fit-stretchable-jeans/15373268/buy
Roadster,Wide Leg Stretchable Jeans,women-jeans,Rs. 721Rs. 1899(62% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/32206124/2025/6/5/c1a6f311-2041-4a78-b766-9dd907935d341749121714918-Roadster-Women-Jeans-1371749121714163-1.jpg",https://www.myntra.comhttps://www.myntra.com/jeans/roadster/the-roadster-life-co-women-mid-rise-wide-leg-stretchable-jeans/32206124/buy
Bewakoof,Women Wide Leg High-Rise Jeans,women-jeans,Rs. 1389Rs. 2899(Rs. 1510 OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/27809700/2024/9/13/68139635-5821-43d3-b1bf-896c21a72b7d1726215961662-Bewakoof-Women-Wide-Leg-High-Rise-Slash-Knee-Baggy-Jeans-350-2.jpg",https://www.myntra.comhttps://www.myntra.com/jeans/bewakoof/bewakoof-women-wide-leg-high-rise-slash-knee-baggy-jeans/27809700/buy
