brand,description,category,price,image_url,product_url
Bewakoof,Women Parallel Trousers,women-trousers,Rs. 849Rs. 1949(Rs. 1100 OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/23822466/2025/5/16/7a2b773d-d570-44d8-b6ba-9b087e9f370c1747403210513-Bewakoof-Women-Brown-Trackpants-4181747403209924-1.jpg",https://www.myntra.comhttps://www.myntra.com/trousers/bewakoof/bewakoof-women-brown-trackpants/23822466/buy
Kotty,Women Straight Fit Pleated High-Rise Trousers,women-trousers,Rs. 659Rs. 1999(67% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2024/SEPTEMBER/16/00lMayLW_407e79f9b8884ad889efc412dd63608a.jpg",https://www.myntra.comhttps://www.myntra.com/trousers/kotty/kotty-women-relaxed-straight-leg-straight-fit-high-rise-easy-wash-pleated-trousers/30970036/buy
DressBerry,Women Cotton Pleated Cargos,women-trousers,Rs. 776Rs. 2099(63% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/32522335/2025/6/2/29cc5095-5557-4a7f-814c-769b13f49ff71748856338367-DressBerry-Women-Trousers-201748856337754-1.jpg",https://www.myntra.comhttps://www.myntra.com/trousers/dressberry/dressberry-women-cotton-pleated-cargos/32522335/buy
MANGO,Women Flared Pleated Trousers,women-trousers,Rs. 6790,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/JUNE/17/xVHA3yP0_9f38906d4ab64a4e800aa8afeb4b5e31.jpg",https://www.myntra.comhttps://www.myntra.com/trousers/mango/mango-women-wide-leg-flared-pleated-trousers/34681003/buy
Mast & Harbour,Loose Fit Cargos Trouser,women-trousers,Rs. 699Rs. 2599(Rs. 1900 OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/26591942/2023/12/22/33a6a0cf-a153-421b-a099-e03d279e9f551703223298535MastHarbourWomenBrownLooseFitTrousers1.jpg",https://www.myntra.comhttps://www.myntra.com/trousers/mast+%26+harbour/mast--harbour-loose-fit-balloon-cargos-trouser/26591942/buy
Zastraa,Women Wide Leg Trousers,women-trousers,Rs. 1289Rs. 4299(70% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/FEBRUARY/18/ajVFVYsS_dfb0263915b04e3f9c55db634601b958.jpg",https://www.myntra.comhttps://www.myntra.com/trousers/zastraa/zastraa-women-relaxed-straight-leg-straight-fit-high-rise-wide-leg-trousers/32793263/buy
MANGO,Women Solid Pleated Trousers,women-trousers,Rs. 1914Rs. 3190(40% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/32493875/2025/2/18/a5137944-0521-46c0-8394-92ceca375b451739856669233-MANGO-Women-Trousers-5581739856668587-1.jpg",https://www.myntra.comhttps://www.myntra.com/trousers/mango/mango-women-solid-pleated-trousers/32493875/buy
Globus,Women Cargos Trouser,women-trousers,Rs. 1049Rs. 2499(58% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2024/OCTOBER/19/WFGj4Gz8_8ac0e33dacaa447ba0e2b3f52afc429a.jpg",https://www.myntra.comhttps://www.myntra.com/trousers/globus/globus-women-easy-wash-cargos-trouser/31359643/buy
TWIN BIRDS,Women High-Rise Trousers,women-trousers,Rs. 799,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/JUNE/21/KEohplEt_1d1a7e4829214feb94dc4b9052cf2877.jpg",https://www.myntra.comhttps://www.myntra.com/trousers/twin+birds/twin-birds-women-relaxed-fit-high-rise-pleated-regular-trousers/35084363/buy
MANGO,Women Straight Fit Trousers,women-trousers,Rs. 2274Rs. 3790(40% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/MAY/5/BIsaO3Fy_cf5844df9eb6407883c7e683edfb45cd.jpg",https://www.myntra.comhttps://www.myntra.com/trousers/mango/mango-women-high-rise-pure-cotton-chambray-straight-fit-trousers/33671597/buy
AKKRITI BY PANTALOONS,Women High-Rise Trousers,women-trousers,Rs. 844Rs. 1299(35% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/MARCH/21/1zHu8nQP_8b0828e47a7d407d918aa423a891d4b6.jpg",https://www.myntra.comhttps://www.myntra.com/trousers/akkriti+by+pantaloons/akkriti-by-pantaloons-women-high-rise-trousers/33285893/buy
H&M,Linen-Blend Trousers,women-trousers,Rs. 1399Rs. 1999(30% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/MARCH/7/mRIGjOSO_37ce5ccdfef241a2a89710e723c237d2.jpg",https://www.myntra.comhttps://www.myntra.com/trousers/h%26m/hm-linen-blend-trousers/33101593/buy
MANGO,Women Straight Fit Trousers,women-trousers,Rs. 1754Rs. 3190(45% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/32351345/2025/2/10/b44d86ad-65f5-4681-88b1-32e19662c8ba1739185257879-MANGO-Women-Straight-Fit-Knitted-Trousers-3361739185257601-1.jpg",https://www.myntra.comhttps://www.myntra.com/trousers/mango/mango-women-straight-fit-knitted-trousers/32351345/buy
SASSAFRAS,High-Rise Cargo Trousers,women-trousers,Rs. 1055Rs. 2399(56% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/FEBRUARY/6/uFKJWaFv_0205a5226e1840af887714cfe379f7c9.jpg",https://www.myntra.comhttps://www.myntra.com/trousers/sassafras/sassafras-women-comfort-straight-fit-high-rise-cotton-cargo-trousers/32662456/buy
Chemistry,High-Rise Wide Leg Trousers,women-trousers,Rs. 1199Rs. 2999(60% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/JUNE/17/WotvQTIt_a08d1b1633254ecd84c2366cb1aba2bf.jpg",https://www.myntra.comhttps://www.myntra.com/trousers/chemistry/chemistry-women-relaxed-straight-leg-baggy-fit-high-rise-pleated-wide-leg-trousers/34966226/buy
Forever New,Women Flared High-Rise Trouser,women-trousers,Rs. 4600,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2024/AUGUST/2/E4ux8pPd_68551532968243dcb4c72b246ed4d2f8.jpg",https://www.myntra.comhttps://www.myntra.com/trousers/forever+new/forever-new-women-relaxed-straight-leg-flared-high-rise-flat-front-trousers/30432078/buy
DressBerry Curve,Women Plus Size Cargo Trousers,women-trousers,Rs. 799Rs. 2499(68% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/31358562/2025/1/2/a5a6a765-7000-437f-84c4-c9055ce018331735824398244-DressBerry-Curve-Women-Trousers-8721735824397709-1.jpg",https://www.myntra.comhttps://www.myntra.com/trousers/dressberry+curve/dressberry-curve-women-plus-size-cargo-trousers/31358562/buy
H&M,Crease-Leg Drawstring Trousers,women-trousers,Rs. 1499,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/32047480/2024/12/23/eb24b612-84bf-4ea1-a010-7b1d22364a281734935775695Crease-legdrawstringtrousers1.jpg",https://www.myntra.comhttps://www.myntra.com/trousers/h%26m/hm-crease-leg-drawstring-trousers/32047480/buy
MANGO,Mid-Rise Pleated Trousers,women-trousers,Rs. 4053Rs. 5790(30% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/MAY/23/ouTWJjX9_955dc0fd1ba149649351fbbd415ecefe.jpg",https://www.myntra.comhttps://www.myntra.com/trousers/mango/mango-women-mid-rise-pleated-trousers/33671585/buy
Blissclub,Women High-Rise Trousers,women-trousers,Rs. 999Rs. 1999(Rs. 1000 OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/29954931/2025/7/16/1bfbfc77-c843-4f61-ac71-0d0c88b734251752663495494-Blissclub-Women-Ultimate-Straight-Pants--Lite-Tall-Trousers--1.jpg",https://www.myntra.comhttps://www.myntra.com/trousers/blissclub/blissclub-women-ultimate-straight-pants--lite-tall-trousers/29954931/buy
BAESD,Women High-Rise Trousers,women-trousers,Rs. 900Rs. 3000(70% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2024/JULY/17/HzXatnTr_8958098eebeb42e3bc6ff0a895ea6e1c.jpg",https://www.myntra.comhttps://www.myntra.com/trousers/baesd/baesd-women-relaxed-straight-leg-fit-formal-office-plus-size-trousers/30249193/buy
MANGO,Women Straight Formal Trousers,women-trousers,Rs. 2274Rs. 3790(40% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/32798298/2025/3/5/28503577-aa48-4c2c-a77a-e672bfbfa47e1741170007069-MANGO-Women-Straight-Fit-Formal-Trousers-4041741170006591-1.jpg",https://www.myntra.comhttps://www.myntra.com/trousers/mango/mango-women-straight-fit-formal-trousers/32798298/buy
FIORRA,Women Cigarette Trousers,women-trousers,Rs. 537Rs. 1899(Rs. 1362 OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2024/DECEMBER/26/qU0b6w2R_c025409c061045b2a1efab56d03abdc6.jpg",https://www.myntra.comhttps://www.myntra.com/trousers/fiorra/fiorra-women-cotton-solid-relaxed-cigarette-trousers/32091785/buy
SASSAFRAS Curve,Plus Size Women Trousers,women-trousers,Rs. 839Rs. 1999(58% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/22836770/2023/4/20/c4dc1bc5-2cdb-47a7-bc91-e2bd38f8ed3b1681987369334Trousers1.jpg",https://www.myntra.comhttps://www.myntra.com/trousers/sassafras+curve/sassafras-curve-plus-size-women-high-rise-blue-flared-trousers/22836770/buy
Blissclub,Women Wide Flare Pants,women-trousers,Rs. 1269Rs. 2499(Rs. 1230 OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/JANUARY/25/CK4ZbA7L_ce11fb53f56b47708a35434d86d7f392.jpg",https://www.myntra.comhttps://www.myntra.com/trousers/blissclub/blissclub-women-work-to-wine-twill-wide-flare-pants/32473700/buy
Globus,Women Straight Fit Trousers,women-trousers,Rs. 935Rs. 1299(28% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/28729734/2025/2/17/34e86832-50e3-418d-8a5f-dc4e7dec00611739782825658-Globus-Women-Black-Pleated-High-Rise-Straight-Fit-Wide-Leg-T-1.jpg",https://www.myntra.comhttps://www.myntra.com/trousers/globus/globus-women-black-pleated-high-rise-straight-fit-wide-leg-trousers/28729734/buy
Kotty,Loose-Fit Wide Leg Trousers,women-trousers,Rs. 639Rs. 1999(68% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/MAY/5/dA3i1sCE_2aaeb007c63943e5bebbabd1ec535484.jpg",https://www.myntra.comhttps://www.myntra.com/trousers/kotty/kotty-women-high-rise-easy-wash-loose-fit-pleated-wide-leg-trousers/33945072/buy
MANGO,Women Regular Fit Trousers,women-trousers,Rs. 2863Rs. 4090(30% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/MAY/12/NnxHmjbi_6a422e92a3e0464ea994876be5c2fcd1.jpg",https://www.myntra.comhttps://www.myntra.com/trousers/mango/mango-women-regular-fit-trousers/34044356/buy
Chemistry,Women Flared Pleated High-Rise Trousers,women-trousers,Rs. 899Rs. 2999(70% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/FEBRUARY/25/aV83gmy9_c708595ca52e4372a4210d2ff5c108ed.jpg",https://www.myntra.comhttps://www.myntra.com/trousers/chemistry/chemistry-women-ultra-flared-high-rise-pleated-trousers/32928405/buy
NUEVOSDAMAS,Loose Fit Cargos Trousers,women-trousers,Rs. 869Rs. 2999(71% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/JUNE/26/cyiyJsqD_0dde1e51ed1b4017ab086af4a5a2b075.jpg",https://www.myntra.comhttps://www.myntra.com/trousers/nuevosdamas/nuevosdamas-women-loose-fit-pure-cotton-cargos-trousers/35217928/buy
MANGO,Women Straight Fit Trousers,women-trousers,Rs. 2874Rs. 4790(40% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/33752988/2025/5/22/f2d9c38a-04c4-4b5a-943a-6b18eda0893f1747909063463-MANGO-Women-Mid-Rise-Vertically-Striped-Cotton-Linen-Pleated-1.jpg",https://www.myntra.comhttps://www.myntra.com/trousers/mango/mango-women-mid-rise-vertically-striped-cotton-linen-pleated-detail-straight-fit-trousers/33752988/buy
TABADTOD,Women Loose Fit Joggers Trousers,women-trousers,Rs. 899Rs. 2499(64% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/FEBRUARY/11/Kz8xhLIo_174b2c757b4346d0aaef9a1e25acccb2.jpg",https://www.myntra.comhttps://www.myntra.com/trousers/tabadtod/tabadtod-women-relaxed-loose-fit-easy-wash-joggers-trousers/32718397/buy
STREET 9,Women Ethnic Motifs Trousers,women-trousers,Rs. 512Rs. 1899(73% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/19904860/2022/9/12/ea0b8697-9829-49ab-9807-f0935c0db15f1662999151076STREET9WomenYellowPrintedHigh-RisePleatedTrousers1.jpg",https://www.myntra.comhttps://www.myntra.com/trousers/street+9/street-9-women-bright-yellow-ethnic-motifs-trousers/19904860/buy
FableStreet,High-Rise Wide Leg Trousers,women-trousers,Rs. 2216Rs. 2995(26% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2024/AUGUST/7/aaPPVOB2_71c15ed1e97a4310a962090d0dfe4b17.jpg",https://www.myntra.comhttps://www.myntra.com/trousers/fablestreet/fablestreet-women-brown-loose-fit-high-rise-pleated-wide-leg-trousers/30513381/buy
Blissclub,AM:PM Air Straight Pants,women-trousers,Rs. 1499Rs. 1799(Rs. 300 OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/MAY/5/0RSIF2hJ_b561c8d465a64432a75ca009defb2f5e.jpg",https://www.myntra.comhttps://www.myntra.com/trousers/blissclub/blissclub-women-ampm-air-cotton-straight-pants-tall/33944100/buy
glitchez,Women Pleated Relaxed Trousers,women-trousers,Rs. 615Rs. 2199(72% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/MAY/2/A9NFxCFa_8e796e1a46c547dd9a90ffd8df15e89f.jpg",https://www.myntra.comhttps://www.myntra.com/trousers/glitchez/glitchez-women-wide-pleated-relaxed-trousers/31359096/buy
MANGO,Women Solid Flared Trousers,women-trousers,Rs. 1754Rs. 3190(45% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/34184911/2025/5/26/cce90156-53b6-4941-9feb-604fafa50af91748262766311-MANGO-Women-Trousers-481748262765641-1.jpg",https://www.myntra.comhttps://www.myntra.com/trousers/mango/mango-women-solid-mid-rise-wide-leg-flared-trousers/34184911/buy
Annabelle by Pantaloons,Women Slim Fit Trousers,women-trousers,Rs. 1299,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/JULY/23/Q0If843z_48c312ad749b4c59abf15ef192ba8b03.jpg",https://www.myntra.comhttps://www.myntra.com/trousers/annabelle+by+pantaloons/annabelle-by-pantaloons-women-slim-fit-trousers/35929493/buy
Roadster,Pure Cotton Cargos,women-trousers,Rs. 1087Rs. 3199(66% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/30063541/2024/6/28/3d25a501-f451-4bf0-802a-e76205855b8d1719561572069TheRoadsterLifestyleCoPureCottonCargos1.jpg",https://www.myntra.comhttps://www.myntra.com/trousers/roadster/the-roadster-lifestyle-co-pure-cotton-cargos/30063541/buy
MANGO,Women Straight Fit Trousers,women-trousers,Rs. 2653Rs. 3790(30% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/MARCH/4/iUDLR1w1_32944e07b16f47b98d805d76f9a1a2cf.jpg",https://www.myntra.comhttps://www.myntra.com/trousers/mango/mango-women-straight-fit-trousers/32798326/buy
Kotty,Women Parallel Trousers,women-trousers,Rs. 649Rs. 2499(74% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/24468912/2023/8/12/40aa7863-b5b1-4ab8-9f2b-140bdb5b3ef71691833086481KottyWomenBrownRelaxedStraightLegStraightFitHigh-RiseEasyWas1.jpg",https://www.myntra.comhttps://www.myntra.com/trousers/kotty/kotty-women-relaxed-straight-leg-straight-fit-high-rise-easy-wash-parallel-trousers/24468912/buy
TABADTOD,Women Loose Fit Trousers,women-trousers,Rs. 805Rs. 2599(69% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2024/SEPTEMBER/3/4OoIV9RX_e49bcaec85574aeba7a3ce82e9b2ee62.jpg",https://www.myntra.comhttps://www.myntra.com/trousers/tabadtod/tabadtod-women-solid-relaxed-loose-fit-mid-rise-trousers/30834402/buy
Being Human,Solid Mid-Rise Trouser,women-trousers,Rs. 959Rs. 2999(68% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/30062959/2024/6/28/6ec51b54-1c69-4a94-b2a2-c15db02a5c1b1719568743390TrackPants1.jpg",https://www.myntra.comhttps://www.myntra.com/trousers/being+human/being-human-solid-mid-rise-trouser/30062959/buy
Roadster,Women Slim Fit Cargos Trousers,women-trousers,Rs. 1087Rs. 3199(66% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/28328436/2024/4/1/684b4aaa-851a-4f82-baa1-6b77fadc8eb21711967775809-Women-Mid-Rise-Slim-Fit-Pure-Cotton-Cargos-1231711967775213-1.jpg",https://www.myntra.comhttps://www.myntra.com/trousers/roadster/roadster-women-slim-fit-solid-cargos-trousers/28328436/buy
FableStreet,Women Loose Fit Formal Trouser,women-trousers,Rs. 2922Rs. 3795(23% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/APRIL/12/yliWw23l_a7c0e5069bcb42b7a5ec81558fcf25b4.jpg",https://www.myntra.comhttps://www.myntra.com/trousers/fablestreet/fablestreet-women-custom-loose-fit-mid-rise-wide-leg-formal-linen-trouser/33580452/buy
Roadster,Loose Fit Parachute Trousers,women-trousers,Rs. 874Rs. 2499(65% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/APRIL/12/fU3mMBqK_f98ee8e7cf5e481cbbb4fe7e1ebce8e4.jpg",https://www.myntra.comhttps://www.myntra.com/trousers/roadster/the-roadster-lifestyle-co-printed-mid-rise-loose-fit-parachute-trousers/33594584/buy
DressBerry,Women Waffle Knit Trousers,women-trousers,Rs. 554Rs. 1499(63% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/32522338/2025/5/23/bbbad551-efea-44fc-ba3b-7f51dd2c11751747976037167-DressBerry-Women-Trousers-1551747976036482-1.jpg",https://www.myntra.comhttps://www.myntra.com/trousers/dressberry/dressberry-women-waffle-knit-trousers/32522338/buy
MANGO,Women Pleated Trousers,women-trousers,Rs. 4632Rs. 5790(20% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/34379199/2025/6/6/8da97f34-de6d-4128-8784-84eb5841d58f1749189276521-MANGO-Women-Trousers-6101749189275861-1.jpg",https://www.myntra.comhttps://www.myntra.com/trousers/mango/mango-women-pleated-balloon-fit-trousers/34379199/buy
BAESD,Women Bootcut Trousers,women-trousers,Rs. 482Rs. 2299(79% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/29080342/2024/4/20/5a84a905-0a84-41c6-81f4-f17efb6a09021713590324432BAESDWomenRelaxedStraightLegSkinnyFitHigh-RiseWrinkleFreeTro1.jpg",https://www.myntra.comhttps://www.myntra.com/trousers/baesd/baesd-women-relaxed-straight-leg-skinny-fit-high-rise-wrinkle-freebootcut-trousers/29080342/buy
Roadster,Women Pure Cotton Trouser,women-trousers,Rs. 593Rs. 1799(67% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/23834080/2023/11/3/6d540f28-021e-4c53-9238-7aee15cbac491699006804645-Roadster-Women-Trousers-1981699006804159-1.jpg",https://www.myntra.comhttps://www.myntra.com/trousers/roadster/the-roadster-life-co-women-pure-cotton-solid-trouser/23834080/buy
