brand,description,category,price,image_url,product_url
CORSICA,Women Striped Cotton T-shirt,women-tshirt,Rs. 319Rs. 999(68% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/JANUARY/31/GHwtLC6b_d5ea4320283f4723ac6aa5eef60e9f8e.jpg",https://www.myntra.comhttps://www.myntra.com/tshirts/corsica/corsica-women-bio-finish-striped-round-neck-cotton-relaxed-fit-t-shirt/32573503/buy
Fabflee,Cotton Oversized T-shirt,women-tshirt,Rs. 287Rs. 1599(Rs. 1312 OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/25992760/2025/2/3/49e71d97-f220-4996-b0ac-daac8e2162131738589830233-Fabflee-Graphic-Printed-Cotton-Oversized-T-shirt-48017385898-1.jpg",https://www.myntra.comhttps://www.myntra.com/tshirts/fabflee/fabflee-women-graphic-printed-drop-shoulder-sleeves-cotton-oversized-t-shirt/25992760/buy
Silvertraq,Moisture Wicking Gym T-shirt,women-tshirt,Rs. 1179Rs. 1999(41% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/27210030/2024/1/29/edc8c9c5-336b-434d-9aa5-d50adcaa0aa21706510718763SilvertraqWomenV-NeckMoistureWickingPocketsT-shirt1.jpg",https://www.myntra.comhttps://www.myntra.com/tshirts/silvertraq/silvertraq-round-neck-moisture-wicking-gym-t-shirt/27210030/buy
DILLINGER,Pure Cotton T-shirt,women-tshirt,Rs. 419Rs. 1399(70% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/27873896/2024/3/5/3038cf62-62c1-46d4-b084-c8f6404b6f0c1709629322540DILLINGERGraphicPrintedOversizedPureCottonT-shirt1.jpg",https://www.myntra.comhttps://www.myntra.com/tshirts/dillinger/dillinger-graphic-printed-oversized-pure-cotton-t-shirt/27873896/buy
SZN,Women Black Tshirts,women-tshirt,Rs. 255Rs. 899(Rs. 644 OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/JULY/10/Mdoj0EoI_72a1b2c9d05043368a4d4904f6db9a2e.jpg",https://www.myntra.comhttps://www.myntra.com/tshirts/szn/szn-women-black-tshirts/35581359/buy
Silvertraq,Moisture Wicking Gym T-shirt,women-tshirt,Rs. 1439Rs. 1999(28% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/27210010/2024/1/29/df7bd194-eaf1-4622-8dbf-b1ec689f5e821706510897279SilvertraqWomenHighNeckMoistureWickingAppliqueT-shirt1.jpg",https://www.myntra.comhttps://www.myntra.com/tshirts/silvertraq/silvertraq-high-neck-moisture-wicking-gym-t-shirt/27210010/buy
SZN,Women Printed Applique T-shirt,women-tshirt,Rs. 232Rs. 999(Rs. 767 OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/APRIL/26/dD8nBzew_028ac72a50124a6cb92b6fcfe3093693.jpg",https://www.myntra.comhttps://www.myntra.com/tshirts/szn/szn-women-printed-applique-t-shirt/33814922/buy
COLOR CAPITAL,V-Neck Casual T-Shirt,women-tshirt,Rs. 440Rs. 799(Rs. 359 OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/28011208/2024/3/4/53fd7b41-d784-413f-9fe1-4a602aeb1fcf1709528359332COLORCAPITALTop1.jpg",https://www.myntra.comhttps://www.myntra.com/tshirts/color+capital/color-capital-v-neck-casual-t-shirt/28011208/buy
Silvertraq,Anti Odour Cut Outs T-shirt,women-tshirt,Rs. 1179Rs. 1999(41% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/JUNE/1/JxJGUx1a_38caa369cf394db48f9824c6bcb9deef.jpg",https://www.myntra.comhttps://www.myntra.com/tshirts/silvertraq/silvertraq-boyfriend-traqdry-anti-odour-cut-outs-oversized-t-shirt/34647061/buy
SZN,Graphic Printed T-shirt,women-tshirt,Rs. 232Rs. 999(Rs. 767 OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/FEBRUARY/22/XF0Di0GA_f1a8feb373134208a9f4ad85be2e70f4.jpg",https://www.myntra.comhttps://www.myntra.com/tshirts/szn/szn-graphic-printed-t-shirt/32915250/buy
H&M,Cropped Printed T-shirt,women-tshirt,Rs. 349Rs. 499(30% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/JANUARY/27/kjlRFFCp_923930b513f3461cafb821693b3970c6.jpg",https://www.myntra.comhttps://www.myntra.com/tshirts/h%26m/hm-cropped-printed-t-shirt/32494442/buy
Bewakoof,Cotton Oversized T-shirt,women-tshirt,Rs. 549Rs. 1499(Rs. 950 OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/22021366/2024/3/22/8de169c9-6c25-497b-b4fa-73938753c6311711085525836-Bewakoof-Believe-Cat-Graphic-Printed-Oversized-T-shirt-29417-7.jpg",https://www.myntra.comhttps://www.myntra.com/tshirts/bewakoof/bewakoof-believe-cat-graphic-printed-oversized-t-shirt/22021366/buy
Leotude,Women Solid Cotton T-shirt,women-tshirt,Rs. 299Rs. 1099(Rs. 800 OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/JANUARY/27/RtaSLVvb_2b3aec8fc5d84b7a93f968a13538edd4.jpg",https://www.myntra.comhttps://www.myntra.com/tshirts/leotude/leotude-women-solid-round-neck-cotton-oversized-t-shirt/32490526/buy
appulse,Women Solid T-shirt,women-tshirt,Rs. 316Rs. 999(Rs. 683 OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2024/OCTOBER/22/F2NOTFfQ_914ffb6bbf244ba288d758f5097f2b98.jpg",https://www.myntra.comhttps://www.myntra.com/tshirts/appulse/appulse-women-solid-round-neck-cotton-t-shirt/31377305/buy
FableStreet,Solid Round Neck T-shirt,women-tshirt,Rs. 1316Rs. 1995(34% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/23669418/2024/8/10/f1ab48ec-a1ba-4557-90da-e38a9aa07fe11723280047374-FableStreet-Solid-Round-Neck-T-shirt-9201723280047290-6.jpg",https://www.myntra.comhttps://www.myntra.com/tshirts/fablestreet/fablestreet-solid-round-neck-t-shirt/23669418/buy
DILLINGER,Printed Oversized T-shirt,women-tshirt,Rs. 377Rs. 1399(73% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/30817782/2024/9/9/5b70180c-aaef-4056-889a-ca2bd9295ab31725875097172-Dillinger-Womens-Oversized-Printed-Tshirt-3571725875096662-1.jpg",https://www.myntra.comhttps://www.myntra.com/tshirts/dillinger/dillinger-printed-oversized-pure-cotton-t-shirt/30817782/buy
Roadster,Printed Oversized T-shirt,women-tshirt,Rs. 251Rs. 599(58% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/26959458/2024/3/20/e46e4512-552a-4934-bef2-13db24d571241710911168802-Roadster-Women-Tshirts-7831710911168371-1.jpg",https://www.myntra.comhttps://www.myntra.com/tshirts/roadster/the-roadster-life-co-typography-printed-drop-shoulder-sleeves-oversized-t-shirt/26959458/buy
Bewakoof,Solid Round Neck T-shirt,women-tshirt,Rs. 449,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/13381402/2025/1/30/acb2346b-5a19-4d77-8fc7-e98a1a1e20121738217501253-Bewakoof-Women-Slim-Fit-T-Shirt-3681738217500716-1.jpg",https://www.myntra.comhttps://www.myntra.com/tshirts/bewakoof/bewakoof-women-slim-fit-t-shirt/13381402/buy
SMARTEES,Printed Cotton T-shirt,women-tshirt,Rs. 1599,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/MAY/9/rXDpcwt8_018e90a69b7946d3b02911250517ad61.jpg",https://www.myntra.comhttps://www.myntra.com/tshirts/smartees/smartees-women-printed-drop-shoulder-cotton-t-shirt/34062125/buy
SZN,Printed Round Neck T-shirt,women-tshirt,Rs. 289Rs. 2499(Rs. 2210 OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/JULY/3/hpdtIvMB_dee73367bb614c4eac78406d61a2f8da.jpg",https://www.myntra.comhttps://www.myntra.com/tshirts/szn/szn-think-positive-typography-round-neck-oversized-t-shirt/35359226/buy
United Colors of Benetton,Printed Round Neck T-shirt,women-tshirt,Rs. 974Rs. 1499(35% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/MAY/20/PXdiCDL8_6971830c31fb4d69a7fab3d5730b8898.jpg",https://www.myntra.comhttps://www.myntra.com/tshirts/united+colors+of+benetton/united-colors-of-benetton-printed-round-neck-t-shirt/34379647/buy
Fabflee,Cotton Oversized T-Shirt,women-tshirt,Rs. 287Rs. 1599(Rs. 1312 OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/25992772/2025/2/3/403ece08-5df3-4829-b1e0-21d6772dfc211738589902463-Fabflee-Graphic-Printed-Drop-Shoulder-Sleeves-Round-Neck-Cot-1.jpg",https://www.myntra.comhttps://www.myntra.com/tshirts/fabflee/fabflee-graphic-printed-drop-shoulder-sleeves-casual-loose-style-cotton-oversized-t-shirt/25992772/buy
Leotude,Women Oversized Cotton T-shirt,women-tshirt,Rs. 299Rs. 1099(Rs. 800 OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/31941017/2024/12/11/b55c13e0-9234-4657-bef7-74ec059a09b11733925754216LeotudeWomenPrintedT-shirt1.jpg",https://www.myntra.comhttps://www.myntra.com/tshirts/leotude/leotude-women-typography-printed-round-neck-cotton-oversized-t-shirt/31941017/buy
Nike,Sportswear Women T-shirt,women-tshirt,Rs. 2295,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/JUNE/18/upKOPUjk_6e1282d496994b4e8a12e28ff2c1d0a7.jpg",https://www.myntra.comhttps://www.myntra.com/tshirts/nike/nike-sportswear-women-t-shirt/35011113/buy
DILLINGER,Women Printed T-shirt,women-tshirt,Rs. 433Rs. 1399(69% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/28119814/2024/3/13/faeb166e-a4da-4c17-b95f-8558816a44161710332245000-DILLINGER-Women-Tshirts-3201710332244497-1.jpg",https://www.myntra.comhttps://www.myntra.com/tshirts/dillinger/dillinger-women-graphic-printed-embossed-oversized-t-shirt/28119814/buy
H&M,Cropped Scoop-Neck T-Shirt,women-tshirt,Rs. 279Rs. 399(30% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/JULY/25/O7Oy8w5E_dd3496e48c9f4393a9e6a3869057aa7a.jpg",https://www.myntra.comhttps://www.myntra.com/tshirts/h%26m/hm-cropped-scoop-neck-t-shirt/32564779/buy
Wear Your Opinion,Plus Size Polo Collar T-shirt,women-tshirt,Rs. 649Rs. 2499(74% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/30301618/2025/4/18/3aea468b-ac20-49fd-bc3b-0db5379285031744955331294-Wear-Your-Opinion-Plus-Size-Polo-Collar-Cotton-T-shirt-48917-1.jpg",https://www.myntra.comhttps://www.myntra.com/tshirts/wear+your+opinion/wear-your-opinion-plus-size-polo-collar-tipped-t-shirt/30301618/buy
The Dry State,Women Printed Loose T-shirt,women-tshirt,Rs. 377Rs. 1399(73% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17094098/2022/2/18/db7703e4-892e-4f29-8002-15e65df406161645170975858THEDRYSTATEWOMENSOVERSIZEDPRINTEDTSHIRT1.jpg",https://www.myntra.comhttps://www.myntra.com/tshirts/the+dry+state/the-dry-state-women-conversational-printed-oversize-half-sleeve-cotton-t-shirt/17094098/buy
SMARTEES,Women Printed T-shirt,women-tshirt,Rs. 1999,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/32504424/2025/4/16/4ce8f1a9-284e-455e-98de-8b3e33bf56201744795702752-SMARTEES-Women-Printed-T-shirt-8121744795702504-1.jpg",https://www.myntra.comhttps://www.myntra.com/tshirts/smartees/smartees-women-printed--oversized-t-shirt/32504424/buy
Bewakoof,Cotton Oversized T-shirt,women-tshirt,Rs. 549Rs. 1499(Rs. 950 OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/22021324/2024/3/22/739ed9c1-58fe-41cf-93e2-6875fb3fbd8d1711085490386-Bewakoof-Being-Cute-Is-My-Superpower-Graphic-Printed-Oversiz-7.jpg",https://www.myntra.comhttps://www.myntra.com/tshirts/bewakoof/bewakoof-being-cute-is-my-superpower-graphic-printed-oversized-t-shirt/22021324/buy
Flingr,Women Dri-FIT Solid T-shirt,women-tshirt,Rs. 349Rs. 999(65% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/JANUARY/25/Hq8W35gt_220e60636b054546b6d855d134e5a137.jpg",https://www.myntra.comhttps://www.myntra.com/tshirts/flingr/flingr-women-dri-fit-solid-round-neck-elastane-t-shirt/32507090/buy
Roadster,Solid V-Neck Pure Cotton T-shirt,women-tshirt,Rs. 229Rs. 499(54% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2024/OCTOBER/4/LoOF7sRy_87c760466d0d416287fe0b947522f22a.jpg",https://www.myntra.comhttps://www.myntra.com/tshirts/roadster/roadster-women-white-solid-v-neck-pure-cotton-t-shirt/11690882/buy
Bewakoof,Women Relaxed Fit T-shirt,women-tshirt,Rs. 449Rs. 1099(Rs. 650 OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/19341492/2022/8/1/3153450d-c052-4659-96d4-3f003c205e8e1659367756828BewakoofRedPrintedTshirts1.jpg",https://www.myntra.comhttps://www.myntra.com/tshirts/bewakoof/bewakoof-women-sarcastic-one-boyfriend-relaxed-fit-t-shirt/19341492/buy
DILLINGER,Self Design Tshirt,women-tshirt,Rs. 615Rs. 1399(56% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/34025788/2025/5/14/8fbac4bb-14ab-4889-b059-4089b7a91fbe1747242271135-DILLINGER-Abstract-Printed-Round-Neck-Pure-Cotton-Boxy-T-shi-1.jpg",https://www.myntra.comhttps://www.myntra.com/tshirts/dillinger/dillinger-women-boxy-regular-puff-printed-tshirt/34025788/buy
BROWN BROTHERS,Unisex Cotton Pockets T-shirt,women-tshirt,Rs. 454Rs. 1299(65% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/29027526/2024/4/17/8527a0d5-2b0a-4451-9c7a-43228a5726b91713360571855BROWNBROTHERSUnisexPureCottonPocketsT-shirt1.jpg",https://www.myntra.comhttps://www.myntra.com/tshirts/brown+brothers/brown-brothers-unisex-pure-cotton-round-neck-short-sleeves-oversized-pockets-t-shirt/29027526/buy
CULT,Women Solid T-shirt,women-tshirt,Rs. 662Rs. 1299(49% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/31276374/2024/11/19/b2285254-e01f-4600-82ed-0ad5ba458ba31732003697433-CULT-Women-Moisture-Wicking-Solid-Round-Neck-T-shirt-8831732-1.jpg",https://www.myntra.comhttps://www.myntra.com/tshirts/cult/cult-women-moisture-wicking-solid-round-neck-t-shirt/31276374/buy
DILLINGER,Women Printed T-shirt,women-tshirt,Rs. 489Rs. 1399(65% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/29459048/2024/5/27/f699a61b-0e19-4145-8f05-0b4c06a40f5e1716791520543-DILLINGER-Women-Graphic-Printed-Oversized-T-shirt-6091716791-1.jpg",https://www.myntra.comhttps://www.myntra.com/tshirts/dillinger/dillinger-women-graphic-printed-embossed-oversized-t-shirt/29459048/buy
DILLINGER,Women Typography Printed Loose T-shirt,women-tshirt,Rs. 415Rs. 1299(68% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17692896/2022/4/12/0014db74-447c-4588-aaae-957037bf78e31649759620479-DILLINGER-Women-Tshirts-9101649759620095-1.jpg",https://www.myntra.comhttps://www.myntra.com/tshirts/dillinger/dillinger-women-red--beige-varsity-printed-pure-cotton-loose-t-shirt/17692896/buy
Bewakoof,Women Printed Cotton T-shirt,women-tshirt,Rs. 549Rs. 1499(Rs. 950 OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/32659926/2025/2/12/99e2606f-4497-4c58-becd-a21d8fa78a0d1739352193648-Bewakoof-Women-Donald-Duck-Printed-T-shirt-1921739352193217-1.jpg",https://www.myntra.comhttps://www.myntra.com/tshirts/bewakoof/bewakoof-official-disney-merchandise-donald-duck-womens-graphic-printed-oversized-t-shirt/32659926/buy
Roadster,Relaxed Fit Cotton T-Shirt,women-tshirt,Rs. 227Rs. 599(62% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2024/OCTOBER/4/yx1qHsUw_61a0b56b62f94e879ed635f5595aed14.jpg",https://www.myntra.comhttps://www.myntra.com/tshirts/roadster/roadster-women-red-gathered-cotton-relaxed-fit-t-shirt/8661651/buy
Bewakoof,Printed Cotton T-Shirt,women-tshirt,Rs. 629Rs. 1499(58% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/23503392/2025/1/23/e8640adf-cb57-4244-9fcf-75c10792a15b1737641039662-Bewakoof-x-Official-Tom--Jerry-Merchandise-Friends--Feelings-1.jpg",https://www.myntra.comhttps://www.myntra.com/tshirts/bewakoof/bewakoof-x-official-tom--jerry-merchandise-friends--feelings-print-oversized-t-shirt/23503392/buy
Bewakoof,Women Oversized T-shirt,women-tshirt,Rs. 549Rs. 1499(Rs. 950 OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/30856154/2025/1/4/0e1e012c-5aa5-41bb-bdb8-ed4d332473f41735973966849-Bewakoof-Women-Graphic-Printed-Round-Neck-Cotton-Oversized-T-1.jpg",https://www.myntra.comhttps://www.myntra.com/tshirts/bewakoof/bewakoof-women-graphic-printed-round-neck-cotton-oversized-t-shirt/30856154/buy
HRX by Hrithik Roshan,Women T-shirt,women-tshirt,Rs. 335Rs. 799(58% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/21831404/2023/2/9/2efba8fc-16ec-435c-9e84-ada0d4393d0a1675924047613-HRX-by-Hrithik-Roshan-Women-Tshirts-1601675924046908-1.jpg",https://www.myntra.comhttps://www.myntra.com/tshirts/hrx+by+hrithik+roshan/hrx-by-hrithik-roshan-self-design-training-t-shirt/21831404/buy
HRX by Hrithik Roshan,Net Cotton T-shirt,women-tshirt,Rs. 341Rs. 899(62% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/8379277/2022/6/1/df3c3be5-900b-4088-b700-ec1341e19b9e1654084582681-HRX-by-Hrithik-Roshan-Women-Black-Net-Cotton-T-shirt-2816540-1.jpg",https://www.myntra.comhttps://www.myntra.com/tshirts/hrx+by+hrithik+roshan/hrx-by-hrithik-roshan-women-black-net-cotton-t-shirt/8379277/buy
United Colors of Benetton,Women Relaxed Fit T-shirt,women-tshirt,Rs. 1624Rs. 2499(35% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/MAY/20/UqQBKQHJ_5356662f6ce149c89c269a25044b4bf9.jpg",https://www.myntra.comhttps://www.myntra.com/tshirts/united+colors+of+benetton/united-colors-of-benetton-women-relaxed-fit-pure-cotton-pocket-t-shirt/34379655/buy
SXV STYLE,Women Printed Cotton T-shirt,women-tshirt,Rs. 499,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/JULY/10/KqYxpdBP_176a88328801434bac8498d20bff2e55.jpg",https://www.myntra.comhttps://www.myntra.com/tshirts/sxv+style/sxv-style-women-typography-printed-boat-neck-cotton-oversized-t-shirt/35569172/buy
Leotude,Women Oversized Cotton T-shirt,women-tshirt,Rs. 299Rs. 1099(Rs. 800 OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/31941021/2024/12/12/e011e525-ef9d-49a2-8d4d-2aa894c59de51733948449521LeotudeWomenPrintedT-shirt1.jpg",https://www.myntra.comhttps://www.myntra.com/tshirts/leotude/leotude-women-graphic-printed-round-neck-cotton-oversized-t-shirt/31941021/buy
Bewakoof,Printed Oversized T-Shirt,women-tshirt,Rs. 639Rs. 1349(Rs. 710 OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/23370004/2024/3/7/5349b751-aec0-4606-86f6-1160d7ba52121709804544749BewakoofxOFFICIALGARFIELDMERCHANDISELazyGarfieldGraphicPrint1.jpg",https://www.myntra.comhttps://www.myntra.com/tshirts/bewakoof/bewakoof-x-official-garfield-merchandise-lazy-garfield-graphic-printed-oversized-t-shirt/23370004/buy
SMARTEES,Printed Cotton T-shirt,women-tshirt,Rs. 1599,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/MAY/9/EmQ0vE3J_44a9dcf80be7495bbc43cc926ba2e814.jpg",https://www.myntra.comhttps://www.myntra.com/tshirts/smartees/smartees-women-printed-drop-shoulder-cotton-t-shirt/34061429/buy
HELLCAT,Women Oversized T-Shirt,women-tshirt,Rs. 299Rs. 1499(Rs. 1200 OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/30313118/2024/7/22/58f13606-689b-4976-9306-1a1fda107bed1721644493011HELLCATWomenColourblockedAppliqueT-shirt1.jpg",https://www.myntra.comhttps://www.myntra.com/tshirts/hellcat/hellcat-women-graphic-printed-round-neck-cotton-oversized-t-shirt/30313118/buy
Leotude,Women Printed Cotton T-shirt,women-tshirt,Rs. 299Rs. 1099(Rs. 800 OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/JANUARY/27/l8oQe49t_6388a322aa594deda86b58a9a5903c51.jpg",https://www.myntra.comhttps://www.myntra.com/tshirts/leotude/leotude-women-typography-printed-round-neck-cotton-oversized-t-shirt/32490536/buy
CULT,Women Printed Tshirt,women-tshirt,Rs. 659Rs. 1199(45% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/36009946/2025/7/30/d7fa4338-3dca-4413-98b7-656175a53deb1753872626753-CULT-Printed-Sleeveless-Moisture-Wicking-Relaxed-Fit-Dance-F-1.jpg",https://www.myntra.comhttps://www.myntra.com/tshirts/cult/cult-women-black-dance-flow-tank/36009946/buy
DILLINGER,Pure Cotton T-shirt,women-tshirt,Rs. 363Rs. 1399(74% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/27873876/2024/3/5/cbec400e-2d91-4f2e-b509-042b86769b8a1709629317084DILLINGERGraphicPrintedOversizedAppliquePureCottonT-shirt1.jpg",https://www.myntra.comhttps://www.myntra.com/tshirts/dillinger/dillinger-graphic-printed-oversized-embossed-pure-cotton-t-shirt/27873876/buy
Fabflee,Printed Oversized T-shirt,women-tshirt,Rs. 299Rs. 1599(Rs. 1300 OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/30129721/2025/3/21/cff3ba8b-f182-4479-9f16-b49046fa458d1742561270738-Fabflee-Women-Graphic-Printed-Round-Neck-Cotton-Oversized-T--1.jpg",https://www.myntra.comhttps://www.myntra.com/tshirts/fabflee/fabflee-women-graphic-printed-round-neck-cotton-oversized-t-shirt/30129721/buy
Silvertraq,Women Anti Odour T-shirt,women-tshirt,Rs. 1399Rs. 1999(30% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/JUNE/1/zM9p233l_82e258243942457b85f216192828f80b.jpg",https://www.myntra.comhttps://www.myntra.com/tshirts/silvertraq/silvertraq-women-high-neck-anti-odour-placement-print-t-shirt/34647057/buy
DILLINGER,Women Printed T-shirt,women-tshirt,Rs. 489Rs. 1399(65% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/29459048/2024/5/27/f699a61b-0e19-4145-8f05-0b4c06a40f5e1716791520543-DILLINGER-Women-Graphic-Printed-Oversized-T-shirt-6091716791-1.jpg",https://www.myntra.comhttps://www.myntra.com/tshirts/dillinger/dillinger-women-graphic-printed-embossed-oversized-t-shirt/29459048/buy
Bewakoof,Women Printed Cotton T-shirt,women-tshirt,Rs. 899,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/21518602/2023/1/12/bf9e1bed-c830-41e8-a0e1-91b20dfa89f81673514944812BewakoofWomenBlackPrintedT-shirt1.jpg",https://www.myntra.comhttps://www.myntra.com/tshirts/bewakoof/bewakoof-women-vibes-graphic-printed-boyfriend-cotton-t-shirt/21518602/buy
COLOR CAPITAL,V-Neck Cotton T-Shirt,women-tshirt,Rs. 440Rs. 799(Rs. 359 OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/28005394/2024/3/2/beda2194-4842-4d4e-a0dc-9ab0f67a61231709390768765COLORCAPITALTop1.jpg",https://www.myntra.comhttps://www.myntra.com/tshirts/color+capital/color-capital-v-neck-short-sleeves-cotton-relaxed-fit-t-shirt/28005394/buy
Leotude,Women Oversized Cotton T-shirt,women-tshirt,Rs. 299Rs. 1099(Rs. 800 OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/31941021/2024/12/12/e011e525-ef9d-49a2-8d4d-2aa894c59de51733948449521LeotudeWomenPrintedT-shirt1.jpg",https://www.myntra.comhttps://www.myntra.com/tshirts/leotude/leotude-women-graphic-printed-round-neck-cotton-oversized-t-shirt/31941021/buy
Bewakoof,Printed Oversized T-shirt,women-tshirt,Rs. 1799,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/30062415/2025/4/11/a85528f7-f384-42a6-b9b5-8cf282afa2641744366377839-Bewakoof-Women-Graphic-Printed-Oversized-T-shirt-79717443663-1.jpg",https://www.myntra.comhttps://www.myntra.com/tshirts/bewakoof/bewakoof-women-graphic-printed-oversized-t-shirt/30062415/buy
Roadster,Women Pure Cotton T-shirt,women-tshirt,Rs. 259Rs. 499(48% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/13594596/2021/6/25/4d98086c-2ea9-4b9d-a675-94137acc00481624617834429-Roadster-Women-Tshirts-4311624617833835-1.jpg",https://www.myntra.comhttps://www.myntra.com/tshirts/roadster/the-roadster-lifestyle-co-women-grey-solid-pure-cotton-v-neck-extended-sleeves-t-shirt/13594596/buy
